iter	MAE	RMSE
5900	8990.070487	12095.23834
5901	8989.846981	12094.89742
5902	8988.792166	12093.4477
5903	8987.39171	12091.30182
5904	8986.35385	12089.79777
5905	8985.702376	12088.37629
5906	8985.286444	12087.60459
5907	8983.755264	12085.2834
5908	8982.675939	12083.79
5909	8981.579085	12082.06887
5910	8980.429091	12080.1094
5911	8980.17353	12079.45366
5912	8978.243232	12076.85127
5913	8976.148445	12074.00084
5914	8975.214783	12072.90264
5915	8974.537886	12071.69697
5916	8974.398843	12071.5231
5917	8974.179865	12071.23987
5918	8973.258271	12069.83113
5919	8973.120718	12069.64496
5920	8971.482554	12067.88215
5921	8970.484322	12066.13412
5922	8969.478919	12064.62466
5923	8968.703193	12063.44667
5924	8967.677657	12061.87369
5925	8967.149696	12061.0391
5926	8965.899739	12059.10739
5927	8964.976342	12057.70437
5928	8964.37498	12056.76847
5929	8963.007431	12055.13475
5930	8962.459367	12054.46604
5931	8960.857457	12052.49471
5932	8959.747897	12050.42835
5933	8959.075309	12049.08641
5934	8957.859139	12047.18257
5935	8956.969193	12045.31271
5936	8956.500598	12044.4569
5937	8955.52784	12043.05426
5938	8953.50346	12040.23554
5939	8952.56822	12038.86886
5940	8951.812151	12037.66308
5941	8950.81288	12036.03087
5942	8950.315337	12034.90109
5943	8949.744528	12033.89853
5944	8948.933574	12032.8267
5945	8947.957083	12031.62359
5946	8946.408966	12029.60366
5947	8946.272826	12029.41958
5948	8946.134282	12029.22797
5949	8945.994496	12029.05129
5950	8945.816827	12028.82069
5951	8945.464175	12027.91625
5952	8945.188854	12027.29521
5953	8944.169181	12026.00313
5954	8944.055242	12025.82751
5955	8943.117359	12024.6672
5956	8942.022513	12023.19014
5957	8941.370125	12022.41488
5958	8939.605758	12020.2128
5959	8938.199619	12018.10455
5960	8937.924281	12017.48601
5961	8937.716872	12017.15214
5962	8937.405424	12016.56172
5963	8937.266952	12016.39868
5964	8935.974847	12014.50848
5965	8935.256201	12013.451
5966	8935.091543	12013.11918
5967	8933.85243	12011.07734
5968	8932.961979	12009.64403
5969	8931.956969	12007.89157
5970	8930.809324	12005.99772
5971	8930.010345	12004.58087
5972	8929.475527	12003.68912
5973	8928.838808	12002.5226
5974	8928.241731	12001.43111
5975	8928.075553	12001.20396
5976	8926.960444	11999.50839
5977	8925.746075	11997.46073
5978	8925.569057	11997.23237
5979	8923.923941	11994.7624
5980	8923.082417	11993.53317
5981	8922.768065	11993.05316
5982	8922.303683	11992.1426
5983	8922.113209	11991.90931
5984	8921.067176	11990.40622
5985	8919.676279	11988.5068
5986	8919.503833	11988.26726
5987	8918.602706	11986.94582
5988	8918.463924	11986.75364
5989	8917.392538	11984.90955
5990	8917.284572	11984.74946
5991	8916.824076	11983.70164
5992	8916.551793	11983.3546
5993	8916.278697	11982.74296
5994	8915.223219	11981.24754
5995	8913.502673	11978.68867
5996	8912.54539	11977.29286
5997	8912.39364	11977.11272
5998	8910.817039	11975.19633
5999	8909.345477	11973.5777
6000	8908.592061	11972.16529
6001	8908.113298	11971.45031
6002	8906.074073	11969.35246
6003	8904.966422	11967.49476
6004	8904.417603	11966.5953
6005	8904.214111	11966.37326
6006	8903.584531	11965.12815
6007	8902.891965	11964.07633
6008	8902.481085	11962.89084
6009	8902.132819	11962.01445
6010	8900.709603	11960.25212
6011	8899.929364	11958.80267
6012	8899.65748	11958.49219
6013	8899.475331	11958.27212
6014	8898.218472	11956.36524
6015	8898.050366	11956.17108
6016	8897.919701	11955.76595
6017	8897.138871	11954.22978
6018	8896.190554	11952.83413
6019	8895.126041	11951.05238
6020	8893.281041	11948.76367
6021	8892.877272	11947.62219
6022	8892.699349	11947.35797
6023	8891.613352	11945.60264
6024	8890.477647	11943.73966
6025	8889.500478	11942.26018
6026	8888.194869	11940.44589
6027	8887.437016	11939.22617
6028	8886.290762	11937.77389
6029	8885.736001	11937.00385
6030	8885.083285	11936.09863
6031	8884.876061	11935.85428
6032	8884.123987	11934.34737
6033	8883.953773	11934.02924
6034	8882.738589	11932.08956
6035	8882.396332	11931.34095
6036	8881.648279	11929.94305
6037	8880.954162	11928.71324
6038	8880.68478	11928.20132
6039	8879.477104	11926.07399
6040	8878.735172	11924.86099
6041	8877.164341	11922.59044
6042	8876.236507	11921.20495
6043	8875.969167	11920.92455
6044	8875.714536	11920.62472
6045	8874.836421	11919.51461
6046	8874.530061	11919.05565
6047	8872.396984	11916.31191
6048	8871.539115	11915.32349
6049	8870.669132	11914.15025
6050	8869.756107	11912.85227
6051	8869.486457	11912.39192
6052	8868.356041	11910.76185
6053	8867.595806	11909.49435
6054	8866.774369	11908.21393
6055	8865.575209	11906.47169
6056	8864.629052	11905.16054
6057	8863.044137	11903.19139
6058	8862.118236	11901.67093
6059	8861.206938	11900.36003
6060	8860.503695	11898.93401
6061	8859.975838	11897.73003
6062	8858.170895	11895.59048
6063	8857.19693	11894.17659
6064	8856.370742	11893.05042
6065	8855.155444	11891.30456
6066	8853.338885	11889.0351
6067	8851.167321	11886.22666
6068	8850.086886	11884.97163
6069	8849.757548	11884.29389
6070	8848.722231	11882.99984
6071	8848.042017	11881.92925
6072	8846.954418	11880.0005
6073	8845.967304	11878.49574
6074	8844.674765	11876.89403
6075	8843.286951	11875.26741
6076	8843.019277	11874.9344
6077	8841.756392	11872.9401
6078	8841.55073	11872.69827
6079	8840.820109	11871.64666
6080	8838.770917	11869.02227
6081	8837.923417	11867.79782
6082	8837.565774	11867.09057
6083	8836.42163	11865.4106
6084	8835.303576	11863.16265
6085	8834.034447	11861.10897
6086	8832.935494	11859.77845
6087	8832.158522	11858.8648
6088	8831.649013	11858.20941
6089	8831.406498	11857.96105
6090	8831.233164	11857.73988
6091	8829.919852	11855.38845
6092	8828.804366	11853.88011
6093	8827.118828	11851.57411
6094	8826.843263	11850.99502
6095	8826.114459	11850.10089
6096	8825.772978	11849.70524
6097	8825.451857	11849.11872
6098	8824.401014	11847.78766
6099	8823.803071	11846.77527
6100	8823.563625	11846.37064
6101	8822.698395	11845.57919
6102	8822.400125	11845.24918
6103	8821.482873	11844.05348
6104	8819.933497	11841.74825
6105	8819.781095	11841.51537
6106	8818.57823	11839.6926
6107	8818.426566	11839.50921
6108	8818.168733	11839.17274
6109	8817.910318	11838.61244
6110	8817.179386	11837.54675
6111	8815.165078	11834.8017
6112	8813.109544	11831.88163
6113	8811.084865	11829.23571
6114	8809.590806	11827.32075
6115	8809.195227	11826.89025
6116	8808.306717	11825.91355
6117	8807.616894	11824.85677
6118	8806.63506	11823.42564
6119	8805.303385	11821.12159
6120	8804.008861	11819.06549
6121	8803.250965	11817.60406
6122	8802.178779	11815.64073
6123	8801.226184	11813.93091
6124	8799.477024	11811.91326
6125	8798.920029	11810.65608
6126	8797.738144	11809.02048
6127	8795.73039	11806.39915
6128	8793.216498	11803.33974
6129	8792.918049	11802.71641
6130	8792.683122	11802.39597
6131	8791.437126	11800.67145
6132	8790.976128	11799.66717
6133	8790.343876	11798.92984
6134	8789.481323	11797.66311
6135	8789.225621	11797.07337
6136	8788.665076	11795.91531
6137	8788.079821	11794.75944
6138	8787.195621	11793.00771
6139	8786.994458	11792.71928
6140	8786.752154	11792.4766
6141	8786.055282	11791.36563
6142	8784.610293	11789.61418
6143	8783.391196	11787.98313
6144	8782.311674	11786.3267
6145	8781.156351	11784.35256
6146	8780.319281	11782.84549
6147	8779.682771	11782.03618
6148	8778.378728	11779.99181
6149	8777.433547	11778.61375
6150	8776.840971	11777.49538
6151	8776.26749	11776.50092
6152	8775.844952	11775.67179
6153	8775.063637	11774.13392
6154	8773.987838	11771.88755
6155	8773.043528	11770.65096
6156	8771.715978	11768.63297
6157	8771.098108	11767.63878
6158	8770.104218	11766.19769
6159	8769.930568	11765.94399
6160	8768.997241	11764.90547
6161	8767.540255	11763.0067
6162	8767.017387	11762.16773
6163	8766.09166	11760.52624
6164	8765.378199	11759.45797
6165	8764.461258	11757.98799
6166	8763.3802	11756.36121
6167	8761.58334	11754.1249
6168	8760.637327	11752.75287
6169	8760.526599	11752.56304
6170	8760.367391	11752.38803
6171	8760.222951	11752.1625
6172	8759.008272	11750.21754
6173	8757.995514	11748.41443
6174	8757.038386	11746.80321
6175	8756.839002	11746.31158
6176	8756.009065	11744.76054
6177	8755.088242	11743.12401
6178	8754.624009	11742.51225
6179	8753.223361	11740.25568
6180	8753.087284	11740.05736
6181	8752.845491	11739.77116
6182	8751.123647	11736.83688
6183	8750.900129	11736.46267
6184	8749.83513	11734.94975
6185	8749.00046	11733.78053
6186	8748.771243	11733.48671
6187	8748.583336	11733.25261
6188	8746.501535	11730.7113
6189	8745.79507	11729.41444
6190	8743.704527	11726.4247
6191	8742.484921	11724.72715
6192	8741.818515	11723.62798
6193	8741.052786	11722.4769
6194	8740.022469	11721.0392
6195	8739.468756	11719.46834
6196	8738.808285	11718.49837
6197	8737.754047	11717.07688
6198	8737.557816	11716.81953
6199	8737.400706	11716.54265
6200	8736.184956	11714.81623
6201	8734.62339	11712.68628
6202	8733.8757	11711.26261
6203	8732.89214	11709.52612
6204	8731.057922	11707.26426
6205	8729.838247	11705.79008
6206	8729.136518	11704.98975
6207	8728.579897	11704.09539
6208	8727.677154	11702.6816
6209	8727.41735	11702.35724
6210	8726.70559	11700.79524
6211	8725.102834	11698.42284
6212	8724.197468	11697.13997
6213	8724.000808	11696.91582
6214	8722.635293	11695.102
6215	8722.193282	11694.34008
6216	8722.006449	11694.10765
6217	8721.328983	11692.95957
6218	8720.608217	11691.82668
6219	8720.419458	11691.58476
6220	8719.67841	11690.09754
6221	8718.543851	11688.42545
6222	8717.46963	11686.98542
6223	8717.355637	11686.84329
6224	8716.27891	11685.38963
6225	8714.474729	11682.9031
6226	8713.652254	11681.36865
6227	8713.451648	11681.11315
6228	8711.634431	11678.85529
6229	8710.391977	11677.13788
6230	8709.031402	11675.35951
6231	8708.882488	11674.98955
6232	8708.295176	11673.94248
6233	8708.178845	11673.78666
6234	8707.627626	11672.892
6235	8706.750523	11671.43688
6236	8705.817106	11670.0967
6237	8705.063055	11669.31293
6238	8702.915838	11666.34291
6239	8701.751691	11664.62214
6240	8700.732885	11663.09607
6241	8699.910235	11661.7668
6242	8699.286776	11660.57059
6243	8698.37344	11658.98953
6244	8697.681202	11657.64262
6245	8696.230219	11655.10964
6246	8694.868129	11652.8727
6247	8694.114078	11651.99376
6248	8693.975494	11651.82947
6249	8692.517691	11649.71535
6250	8692.265755	11649.36987
6251	8691.965114	11648.99234
6252	8690.485733	11647.18669
6253	8690.247244	11646.79062
6254	8688.955274	11644.94023
6255	8687.930332	11643.12234
6256	8687.744719	11642.69492
6257	8686.456809	11640.89614
6258	8685.806321	11639.62518
6259	8684.890564	11637.93234
6260	8683.845786	11636.18155
6261	8682.710583	11634.53411
6262	8681.485048	11632.74323
6263	8681.14977	11631.91491
6264	8680.79379	11631.29629
6265	8679.678834	11629.48378
6266	8678.614836	11627.84619
6267	8678.394311	11627.54346
6268	8678.181762	11627.17911
6269	8677.512069	11626.21693
6270	8676.08487	11624.19809
6271	8675.600465	11623.3197
6272	8674.932985	11622.22069
6273	8673.810133	11620.46868
6274	8672.7791	11618.57904
6275	8671.83114	11616.93347
6276	8671.157438	11615.86643
6277	8670.535328	11614.69142
6278	8670.319618	11614.38855
6279	8669.434901	11612.73067
6280	8668.762408	11611.79697
6281	8668.082022	11610.87523
6282	8667.803265	11610.36363
6283	8667.636834	11610.16071
6284	8667.48972	11609.94035
6285	8666.362779	11608.27752
6286	8666.236131	11608.12169
6287	8664.372513	11605.83321
6288	8663.58946	11604.5731
6289	8662.45947	11602.62127
6290	8661.332201	11601.25879
6291	8660.068171	11599.24629
6292	8659.687044	11598.18068
6293	8659.03478	11597.04514
6294	8657.58224	11594.83039
6295	8656.939435	11593.79664
6296	8656.065705	11592.13394
6297	8654.405509	11590.0718
6298	8652.680071	11587.85033
6299	8651.194823	11585.84005
6300	8650.298304	11584.32354
6301	8650.035463	11584.07337
6302	8649.069013	11582.4717
6303	8647.949185	11580.6436
6304	8646.793354	11578.89023
6305	8645.645463	11577.12892
6306	8644.538132	11575.34376
6307	8643.939222	11574.31409
6308	8643.208829	11573.19018
6309	8642.543901	11571.57825
6310	8641.256566	11569.97219
6311	8640.579385	11568.62241
6312	8639.917968	11567.57596
6313	8639.67047	11566.94635
6314	8638.636753	11565.25464
6315	8638.172189	11564.50464
6316	8637.942224	11564.27361
6317	8636.259021	11562.05079
6318	8635.098978	11560.57504
6319	8634.564086	11559.33749
6320	8633.280055	11557.39922
6321	8633.052395	11557.15523
6322	8632.522605	11556.22957
6323	8631.803531	11554.84085
6324	8630.613399	11553.01438
6325	8629.593768	11551.27368
6326	8629.320418	11550.70002
6327	8628.65823	11549.54727
6328	8627.683818	11548.26376
6329	8625.933112	11546.24616
6330	8624.777405	11544.33107
6331	8623.703213	11543.1842
6332	8622.31493	11541.59688
6333	8620.192055	11538.55409
6334	8618.85014	11536.86339
6335	8618.72119	11536.71247
6336	8617.568971	11535.07374
6337	8617.426326	11534.84556
6338	8616.211917	11533.3972
6339	8615.323917	11532.28728
6340	8615.045362	11531.4748
6341	8613.984457	11530.18736
6342	8612.783246	11528.31889
6343	8612.586759	11527.89342
6344	8610.818493	11525.74778
6345	8610.483091	11525.15492
6346	8608.697274	11523.04503
6347	8608.4097	11522.5204
6348	8607.847774	11521.56194
6349	8607.247522	11520.36663
6350	8606.158242	11518.97658
6351	8605.256998	11517.62642
6352	8603.111517	11514.78905
6353	8601.919244	11513.15936
6354	8601.225927	11512.09322
6355	8600.239124	11510.96224
6356	8599.309864	11509.54918
6357	8598.520454	11508.55169
6358	8597.316928	11507.0257
6359	8596.041697	11505.61008
6360	8594.854169	11503.9652
6361	8594.676495	11503.75533
6362	8593.441243	11502.40464
6363	8592.263699	11500.96311
6364	8590.676707	11498.29276
6365	8590.084238	11497.42125
6366	8589.094398	11496.38883
6367	8588.141959	11494.78076
6368	8587.20408	11492.98852
6369	8585.570529	11490.99326
6370	8584.512451	11489.32817
6371	8584.258486	11488.98956
6372	8584.026118	11488.68285
6373	8583.071944	11487.17045
6374	8581.593144	11485.23561
6375	8580.850063	11484.12392
6376	8580.114817	11483.20785
6377	8579.54623	11482.40385
6378	8579.045234	11481.44487
6379	8577.950098	11480.14001
6380	8577.188051	11479.03474
6381	8576.382687	11478.06307
6382	8575.606174	11476.77224
6383	8575.426765	11476.35348
6384	8574.499706	11475.2265
6385	8573.411911	11473.67321
6386	8572.815776	11472.5497
6387	8571.806591	11470.96676
6388	8570.830873	11469.41614
6389	8570.544435	11468.82834
6390	8570.348219	11468.60753
6391	8569.582276	11467.51901
6392	8568.038707	11465.67591
6393	8567.265148	11464.21568
6394	8566.853889	11463.29356
6395	8565.519859	11461.70657
6396	8564.454626	11460.03565
6397	8564.267319	11459.70316
6398	8564.101739	11459.42773
6399	8561.911349	11456.41181
6400	8561.607332	11455.86979
6401	8561.253402	11455.14864
6402	8560.365219	11453.94656
6403	8559.275591	11452.3446
6404	8558.104191	11450.71225
6405	8557.990155	11450.57684
6406	8557.602866	11449.69694
6407	8556.413287	11447.9373
6408	8555.376603	11446.21113
6409	8554.366958	11444.51044
6410	8553.52856	11442.90034
6411	8552.892565	11441.69623
6412	8552.765895	11441.51604
6413	8551.98171	11440.11034
6414	8550.566352	11438.17641
6415	8550.464377	11438.02512
6416	8550.193691	11437.46398
6417	8549.143341	11435.9084
6418	8548.58387	11435.03383
6419	8548.210791	11434.55999
6420	8547.07479	11432.49817
6421	8546.250431	11430.80025
6422	8545.497837	11429.65628
6423	8543.455987	11426.69899
6424	8543.051636	11425.74561
6425	8542.768183	11425.16458
6426	8541.954476	11424.18552
6427	8541.129644	11422.84835
6428	8540.926799	11422.58097
6429	8540.161589	11421.19376
6430	8539.909714	11420.65898
6431	8539.747163	11420.46272
6432	8538.573881	11418.82309
6433	8538.331656	11418.30419
6434	8537.695568	11417.34167
6435	8537.395358	11416.80599
6436	8536.597805	11415.86225
6437	8535.287689	11413.99821
6438	8534.2859	11412.76596
6439	8533.984893	11412.24972
6440	8533.726382	11411.69409
6441	8532.564465	11410.07966
6442	8531.446576	11408.67663
6443	8530.970588	11407.98104
6444	8530.768425	11407.71484
6445	8530.072394	11406.62773
6446	8528.878804	11404.84638
6447	8528.322057	11403.6036
6448	8527.396544	11402.22184
6449	8527.131902	11401.44101
6450	8526.105997	11399.52871
6451	8525.172365	11398.36429
6452	8524.70303	11397.66444
6453	8523.695975	11395.98691
6454	8523.357725	11395.31436
6455	8522.911462	11394.56823
6456	8522.699271	11394.27768
6457	8522.448493	11393.94483
6458	8520.886652	11391.76721
6459	8519.756484	11390.13213
6460	8519.580564	11389.55129
6461	8519.322012	11389.10031
6462	8519.084442	11388.60337
6463	8518.804549	11388.03227
6464	8517.015188	11385.84712
6465	8516.756555	11385.40033
6466	8516.33473	11384.71895
6467	8515.764114	11383.56354
6468	8514.778269	11382.25561
6469	8513.684595	11380.5678
6470	8512.937944	11379.32903
6471	8511.841076	11377.68972
6472	8511.099832	11376.48113
6473	8510.881768	11376.01489
6474	8509.848781	11374.35495
6475	8509.120911	11373.29621
6476	8507.836734	11371.51944
6477	8507.651376	11371.25806
6478	8506.51593	11369.74157
6479	8504.866996	11367.87743
6480	8504.685604	11367.65639
6481	8503.929795	11366.56543
6482	8502.056241	11364.04262
6483	8501.670671	11363.25024
6484	8500.229579	11360.92567
6485	8499.525539	11359.80076
6486	8498.35958	11358.22154
6487	8498.035102	11357.3247
6488	8496.591732	11354.90374
6489	8495.589891	11353.72269
6490	8494.736399	11352.66307
6491	8492.524992	11349.67884
6492	8491.493393	11348.42726
6493	8490.211846	11346.53889
6494	8489.670657	11345.83486
6495	8489.092258	11344.99308
6496	8487.376975	11342.75618
6497	8486.582129	11341.5011
6498	8485.691724	11340.21976
6499	8484.152446	11338.25504
6500	8483.284222	11336.47051
6501	8483.185433	11336.33488
6502	8481.569725	11334.32689
6503	8480.963354	11333.21032
6504	8480.459083	11332.30442
6505	8479.856691	11331.54732
6506	8479.207778	11330.45199
6507	8478.596646	11329.40387
6508	8478.495917	11329.25358
6509	8478.007059	11328.27459
6510	8477.760663	11327.90622
6511	8477.025063	11326.79383
6512	8475.057233	11324.19998
6513	8473.62319	11322.02497
6514	8472.314602	11320.12988
6515	8471.553962	11318.68028
6516	8469.721376	11316.63763
6517	8468.852079	11315.36154
6518	8468.564532	11315.01046
6519	8467.4914	11313.40027
6520	8465.489165	11310.5789
6521	8465.248323	11309.98552
6522	8464.794113	11309.04035
6523	8463.899308	11307.45857
6524	8463.798373	11307.31723
6525	8463.636787	11307.1201
6526	8463.444857	11306.78974
6527	8462.488875	11305.28146
6528	8462.193174	11304.77981
6529	8462.029676	11304.34641
6530	8461.478113	11303.27918
6531	8460.1184	11301.57206
